stripid,cmsswid,FED,CCU,VFE,logicid
712856,872439169,653,13,2,1216531302
713424,872439176,653,12,2,1216531202
713672,872439181,653,11,3,1216531103
860368,872439184,653,10,2,1216531002
860936,872439191,653,5,3,1216530503
861200,872439194,653,4,3,1216530403
869192,872439195,653,4,2,1216530402
869448,872439199,654,33,3,1216543303
763592,872439227,647,25,5,1216472505
771400,872439233,648,16,2,1216481602
771088,872439242,648,14,2,1216481402
778824,872439246,648,13,1,1216481301
778568,872439248,648,13,2,1216481302
631688,872439256,648,7,1,1216480701
631448,872439258,648,7,2,1216480702
631440,872439261,648,6,2,1216480602
631184,872439263,648,6,1,1216480601
630984,872439268,648,5,2,1216480502
712904,872439297,653,13,1,1216531301
713160,872439302,653,12,1,1216531201
713416,872439307,653,11,2,1216531102
713680,872439309,653,11,1,1216531101
860424,872439312,653,10,1,1216531001
860680,872439317,653,5,2,1216530502
860944,872439319,653,5,1,1216530501
869200,872439322,653,4,1,1216530401
869512,872439327,654,33,1,1216543301
869720,872439330,654,33,2,1216543302
869832,872439332,654,32,2,1216543202
870096,872439334,654,32,1,1216543201
878152,872439338,654,14,1,1216541401
878296,872439339,654,21,1,1216542101
771656,872439359,648,16,1,1216481601
771272,872439366,648,15,1,1216481501
771080,872439371,648,14,1,1216481401
778328,872439381,648,8,1,1216480801
630928,872439396,648,5,1,1216480501
860432,872439440,654,22,5,1216542205
869576,872439455,654,4,5,1216540405
886344,872439468,654,1,4,1216540104
755400,872439481,647,26,4,1216472604
763472,872439484,647,26,5,1216472605
763344,872439489,647,18,5,1216471805
771208,872439494,648,33,5,1216483305
770832,872439499,648,31,5,1216483105
770824,872439501,648,27,4,1216482704
770576,872439504,648,27,5,1216482705
778320,872439509,648,24,5,1216482405
631632,872439512,648,20,5,1216482005
631384,872439514,648,20,4,1216482004
631176,872439519,648,17,5,1216481705
630920,872439521,648,30,2,1216483002
712912,872439556,653,3,2,1216530302
713168,872439558,653,2,5,1216530205
713432,872439560,653,2,4,1216530204
713736,872439565,653,1,5,1216530105
860440,872439568,654,22,4,1216542204
868688,872439573,654,15,5,1216541505
868944,872439576,654,15,4,1216541504
868936,872439578,654,8,5,1216540805
869256,872439580,654,8,4,1216540804
869840,872439588,654,2,5,1216540205
877896,872439590,654,2,4,1216540204
878288,872439593,654,1,5,1216540105
747216,872439604,647,32,3,1216473203
755280,872439607,647,32,4,1216473204
763464,872439612,647,26,3,1216472603
763336,872439615,647,18,4,1216471804
763152,872439617,647,18,3,1216471803
770960,872439622,648,33,3,1216483303
771016,872439625,648,31,4,1216483104
770568,872439632,648,27,3,1216482703
778312,872439637,648,24,4,1216482404
631624,872439640,648,20,3,1216482003
631432,872439645,648,17,4,1216481704
713480,872439691,653,1,4,1216530104
713744,872439693,653,1,3,1216530103
869640,872439713,654,4,4,1216540404
877904,872439718,654,2,3,1216540203
878280,872439721,654,1,3,1216540103
886480,872439726,646,10,4,1216461004
755272,872439735,647,32,2,1216473202
771144,872439748,648,33,4,1216483304
770952,872439752,648,31,2,1216483102
770760,872439755,648,31,3,1216483103
770320,872439763,648,24,3,1216482403
623640,872439765,648,24,2,1216482402
631376,872439770,648,20,2,1216482002
631368,872439772,648,17,2,1216481702
631128,872439775,648,17,3,1216481703
630856,872439777,648,30,1,1216483001
713224,872439814,653,2,3,1216530203
868424,872439826,654,22,3,1216542203
868680,872439829,654,15,3,1216541503
868744,872439830,654,15,2,1216541502
869000,872439834,654,8,3,1216540803
869328,872439837,654,8,2,1216540802
869320,872439839,654,4,3,1216540403
747088,872439856,646,10,3,1216461003
747208,872439861,647,32,1,1216473201
755160,872439866,647,26,1,1216472601
763216,872439868,647,26,2,1216472602
763208,872439870,647,18,2,1216471802
763144,872439875,648,33,2,1216483302
770512,872439887,648,27,2,1216482702
770312,872439891,648,24,1,1216482401
623632,872439896,648,20,1,1216482001
631120,872439903,648,17,1,1216481701
712968,872439940,653,3,1,1216530301
713232,872439942,653,2,1,1216530201
713496,872439945,653,2,2,1216530202
713488,872439947,653,1,2,1216530102
721744,872439949,653,1,1,1216530101
721736,872439952,654,22,2,1216542202
868432,872439954,654,22,1,1216542201
868752,872439957,654,15,1,1216541501
869064,872439962,654,8,1,1216540801
869384,872439967,654,4,1,1216540401
877648,872439970,654,4,2,1216540402
877640,872439972,654,2,2,1216540202
877712,872439973,654,2,1,1216540201
878024,872439977,654,1,2,1216540102
886104,872439979,654,1,1,1216540101
886472,872439982,646,10,2,1216461002
747080,872439984,646,10,1,1216461001
763088,872440001,647,18,1,1216471801
770888,872440006,648,33,1,1216483301
770704,872440011,648,31,1,1216483101
770504,872440016,648,27,1,1216482701
868496,872440083,654,23,4,1216542304
868808,872440087,654,16,5,1216541605
877384,872440095,654,5,5,1216540505
886096,872440105,646,18,5,1216461805
755016,872440119,646,3,5,1216460305
755152,872440124,647,27,5,1216472705
763080,872440129,647,19,5,1216471905
762896,872440134,647,12,5,1216471205
770640,872440137,648,32,5,1216483205
770696,872440139,648,32,4,1216483204
770440,872440142,648,28,5,1216482805
770256,872440144,648,28,4,1216482804
770248,872440146,648,25,4,1216482504
623576,872440149,648,25,5,1216482505
623624,872440151,648,21,4,1216482104
623376,872440154,648,21,5,1216482105
631112,872440159,648,18,5,1216481805
713240,872440198,654,29,5,1216542905
721232,872440199,654,29,4,1216542904
721480,872440203,654,28,5,1216542805
721752,872440206,654,28,4,1216542804
721800,872440208,654,23,5,1216542305
869072,872440218,654,9,4,1216540904
869128,872440220,654,9,5,1216540905
877704,872440228,654,3,5,1216540305
886088,872440233,646,18,4,1216461804
886216,872440238,646,11,5,1216461105
746824,872440240,646,11,4,1216461104
746952,872440245,646,3,4,1216460304
755144,872440252,647,27,4,1216472704
763016,872440255,647,19,4,1216471904
762888,872440261,647,12,4,1216471204
762640,872440262,647,12,3,1216471203
770632,872440265,648,32,3,1216483203
623568,872440277,648,25,3,1216482503
623368,872440282,648,21,3,1216482103
623128,872440286,648,18,4,1216481804
721240,872440327,654,29,3,1216542903
721808,872440336,654,23,3,1216542303
868488,872440341,654,16,4,1216541604
877456,872440353,654,5,4,1216540504
877768,872440358,654,3,4,1216540304
877832,872440359,654,3,3,1216540303
746576,872440367,646,11,2,1216461102
746704,872440372,646,3,3,1216460303
746768,872440374,646,3,2,1216460302
754760,872440375,646,3,1,1216460301
754952,872440380,647,27,3,1216472703
762952,872440382,647,19,3,1216471903
762760,872440385,647,19,2,1216471902
770376,872440395,648,32,2,1216483202
770192,872440399,648,28,3,1216482803
623560,872440405,648,25,2,1216482502
623120,872440414,648,18,3,1216481803
622856,872440415,648,18,2,1216481802
721488,872440459,654,28,3,1216542803
721544,872440460,654,28,2,1216542802
868552,872440469,654,16,3,1216541603
869136,872440476,654,9,3,1216540903
877128,872440479,654,5,3,1216540503
877448,872440482,654,5,2,1216540502
754824,872440505,647,27,2,1216472702
754888,872440507,647,27,1,1216472701
762824,872440515,647,12,2,1216471202
762576,872440517,647,12,1,1216471201
770384,872440525,648,28,2,1216482802
770184,872440528,648,28,1,1216482801
623320,872440537,648,21,2,1216482102
623112,872440541,648,18,1,1216481801
720968,872440582,654,29,2,1216542902
721224,872440584,654,29,1,1216542901
721552,872440587,654,28,1,1216542801
721816,872440592,654,23,2,1216542302
721864,872440593,654,23,1,1216542301
868560,872440597,654,16,1,1216541601
868880,872440600,654,16,2,1216541602
868872,872440602,654,9,2,1216540902
877136,872440604,654,9,1,1216540901
877200,872440607,654,5,1,1216540501
877512,872440612,654,3,2,1216540302
877584,872440613,654,3,1,1216540301
885832,872440617,646,18,3,1216461803
885896,872440618,646,18,2,1216461802
885960,872440620,646,18,1,1216461801
886024,872440622,646,11,3,1216461103
746640,872440625,646,11,1,1216461101
762704,872440640,647,19,1,1216471901
762632,872440649,648,32,1,1216483201
623504,872440660,648,25,1,1216482501
623312,872440666,648,21,1,1216482101
721872,872440722,654,24,5,1216542405
868616,872440725,654,17,5,1216541705
876872,872440730,654,10,5,1216541005
877576,872440740,646,25,5,1216462505
746568,872440750,646,12,5,1216461205
746696,872440756,646,4,4,1216460404
746760,872440759,646,4,5,1216460405
754504,872440760,647,28,4,1216472804
754640,872440764,647,28,5,1216472805
754696,872440766,647,20,4,1216472004
762696,872440769,647,20,5,1216472005
762512,872440772,647,13,5,1216471305
762568,872440774,647,13,4,1216471304
762384,872440779,647,7,5,1216470705
770128,872440784,648,29,5,1216482905
623496,872440787,648,26,5,1216482605
623256,872440789,648,26,4,1216482604
623304,872440792,648,22,5,1216482205
623056,872440794,648,22,4,1216482204
623064,872440797,648,19,5,1216481905
622808,872440799,648,19,4,1216481904
721296,872440840,654,31,5,1216543105
721560,872440845,654,30,5,1216543005
721608,872440848,654,24,4,1216542404
868624,872440854,654,17,4,1216541704
877264,872440865,654,6,5,1216540605
885648,872440873,646,19,5,1216461905
754512,872440887,646,4,3,1216460403
754576,872440890,647,28,3,1216472803
762448,872440897,647,20,3,1216472003
762376,872440907,647,7,4,1216470704
770120,872440911,648,29,4,1216482904
623440,872440912,648,29,3,1216482903
623048,872440925,648,19,3,1216481903
721032,872440966,654,31,4,1216543104
721288,872440971,654,30,4,1216543004
721616,872440974,654,30,3,1216543003
876944,872440989,654,10,4,1216541004
877192,872440991,654,6,4,1216540604
877256,872440992,654,6,3,1216540603
885576,872440999,646,25,4,1216462504
885712,872441003,646,19,3,1216461903
746632,872441009,646,12,4,1216461204
754632,872441020,647,28,2,1216472802
762504,872441029,647,13,3,1216471303
762312,872441033,647,7,3,1216470703
762128,872441035,647,7,2,1216470702
623432,872441042,648,26,2,1216482602
623248,872441045,648,26,3,1216482603
623240,872441047,648,22,3,1216482203
623000,872441049,648,22,2,1216482202
622800,872441055,648,19,2,1216481902
721040,872441094,654,31,2,1216543102
721304,872441097,654,31,3,1216543103
721352,872441099,654,30,2,1216543002
721624,872441104,654,24,3,1216542403
721936,872441107,654,24,2,1216542402
876624,872441112,654,17,2,1216541702
876616,872441114,654,10,3,1216541003
877328,872441121,654,6,2,1216540602
746440,872441140,646,4,2,1216460402
746504,872441142,646,4,1,1216460401
754384,872441150,647,20,2,1216472002
754440,872441152,647,20,1,1216472001
762440,872441156,647,13,2,1216471302
762256,872441158,647,13,1,1216471301
762120,872441165,648,29,2,1216482902
615448,872441167,648,29,1,1216482901
622992,872441178,648,22,1,1216482201
721048,872441222,654,31,1,1216543101
721360,872441227,654,30,1,1216543001
721672,872441232,654,24,1,1216542401
721928,872441237,654,17,3,1216541703
729928,872441238,654,17,1,1216541701
876688,872441242,654,10,1,1216541001
876936,872441245,654,10,2,1216541002
877008,872441247,654,6,1,1216540601
877320,872441252,646,25,3,1216462503
885320,872441253,646,25,2,1216462502
885392,872441255,646,25,1,1216462501
885640,872441257,646,19,2,1216461902
885704,872441258,646,19,1,1216461901
885776,872441261,646,19,4,1216461904
885768,872441262,646,12,3,1216461203
746312,872441263,646,12,2,1216461202
746376,872441265,646,12,1,1216461201
754568,872441275,647,28,1,1216472801
762064,872441290,647,7,1,1216470701
623184,872441301,648,26,1,1216482601
622792,872441311,648,19,1,1216481901
721680,872441360,654,25,5,1216542505
729936,872441365,654,18,5,1216541805
876680,872441370,654,11,5,1216541105
885384,872441382,646,26,5,1216462605
746256,872441399,646,5,5,1216460505
754320,872441404,647,29,5,1216472905
754376,872441407,647,21,5,1216472105
754192,872441409,647,21,4,1216472104
762184,872441411,647,14,4,1216471404
762248,872441414,647,14,5,1216471405
762056,872441419,647,8,5,1216470805
615440,872441424,647,4,5,1216470405
615192,872441426,647,1,4,1216470104
623176,872441429,647,1,5,1216470105
622984,872441434,648,23,5,1216482305
622728,872441436,648,30,4,1216483004
721368,872441483,654,27,5,1216542705
721416,872441485,654,27,4,1216542704
877000,872441503,654,7,5,1216540705
877064,872441506,654,7,4,1216540704
885072,872441508,646,26,4,1216462604
885456,872441513,646,20,5,1216462005
746064,872441518,646,13,5,1216461305
746184,872441524,646,5,4,1216460504
746248,872441527,646,5,3,1216460503
754248,872441529,647,29,4,1216472904
754312,872441532,647,29,3,1216472903
762000,872441545,647,8,4,1216470804
615376,872441547,647,8,3,1216470803
615432,872441551,647,4,4,1216470404
615184,872441552,647,4,3,1216470403
622920,872441557,647,1,3,1216470103
622928,872441560,648,23,4,1216482304
721096,872441609,654,21,5,1216542105
729672,872441618,654,25,4,1216542504
730008,872441623,654,18,4,1216541804
876752,872441628,654,11,4,1216541104
876816,872441631,654,7,3,1216540703
885448,872441641,646,20,3,1216462003
885512,872441644,646,20,4,1216462004
746056,872441646,646,13,3,1216461303
746120,872441649,646,13,4,1216461304
754128,872441663,647,21,3,1216472103
754184,872441665,647,21,2,1216472102
761936,872441670,647,14,3,1216471403
761992,872441673,647,8,2,1216470802
615368,872441677,647,4,2,1216470402
615176,872441683,647,1,2,1216470102
622944,872441689,648,23,3,1216482303
622672,872441690,648,23,1,1216482301
721432,872441740,654,27,3,1216542703
721440,872441741,654,27,2,1216542702
721424,872441744,654,25,3,1216542503
729688,872441747,654,25,2,1216542502
729680,872441749,654,18,3,1216541803
729992,872441752,654,18,2,1216541802
730000,872441754,654,11,3,1216541103
876744,872441757,654,11,2,1216541102
885136,872441766,646,26,3,1216462603
746000,872441783,646,5,2,1216460502
754056,872441788,647,29,2,1216472902
761928,872441798,647,14,2,1216471402
615128,872441807,647,4,1,1216470401
622936,872441817,648,23,2,1216482302
622664,872441820,648,30,3,1216483003
721168,872441865,654,21,4,1216542104
721160,872441867,654,27,1,1216542701
729424,872441872,654,25,1,1216542501
729752,872441877,654,18,1,1216541801
730064,872441882,654,11,1,1216541101
876808,872441887,654,7,2,1216540702
884816,872441889,654,7,1,1216540701
885064,872441892,646,26,2,1216462602
885128,872441893,646,26,1,1216462601
885192,872441897,646,20,2,1216462002
885264,872441899,646,20,1,1216462001
745800,872441902,646,13,2,1216461302
745880,872441904,646,13,1,1216461301
745944,872441909,646,5,1,1216460501
754000,872441914,647,29,1,1216472901
754120,872441920,647,21,1,1216472101
753936,872441924,647,14,1,1216471401
615312,872441931,647,8,1,1216470801
614944,872441941,647,1,1,1216470101
729432,872442000,654,26,5,1216542605
729744,872442005,654,19,5,1216541905
730056,872442010,654,12,5,1216541205
884808,872442016,646,31,5,1216463105
885256,872442026,646,21,5,1216462105
745936,872442037,646,6,5,1216460605
745992,872442039,646,6,4,1216460604
753992,872442043,647,30,5,1216473005
753808,872442044,647,30,3,1216473003
753872,872442049,647,22,5,1216472205
753928,872442053,647,15,5,1216471505
615240,872442054,647,15,4,1216471504
615248,872442056,647,9,4,1216470904
615304,872442059,647,9,5,1216470905
615120,872442064,647,5,5,1216470505
614888,872442066,647,2,4,1216470204
614936,872442069,647,2,5,1216470205
614928,872442071,647,3,2,1216470302
729440,872442126,654,21,3,1216542103
729448,872442128,654,26,4,1216542604
729736,872442134,654,19,4,1216541904
730128,872442141,654,12,4,1216541204
884880,872442148,646,27,5,1216462705
745808,872442158,646,14,4,1216461404
745872,872442160,646,14,5,1216461405
745928,872442165,646,6,3,1216460603
753744,872442171,647,30,4,1216473004
753816,872442174,647,22,4,1216472204
753864,872442177,647,22,3,1216472203
607256,872442180,647,15,3,1216471503
615056,872442187,647,9,3,1216470903
615112,872442191,647,5,4,1216470504
614872,872442192,647,5,3,1216470503
614920,872442197,647,2,3,1216470203
738136,872442272,646,31,3,1216463103
884872,872442276,646,27,3,1216462703
884952,872442279,646,27,4,1216462704
885008,872442282,646,21,4,1216462104
745744,872442295,646,6,2,1216460602
753736,872442299,647,30,1,1216473001
607248,872442309,647,15,2,1216471502
615000,872442313,647,9,2,1216470902
615048,872442317,647,5,2,1216470502
614664,872442327,647,3,1,1216470301
729504,872442386,654,26,3,1216542603
729808,872442392,654,19,2,1216541902
729880,872442395,654,12,2,1216541202
730120,872442399,646,31,4,1216463104
738128,872442400,646,31,2,1216463102
884944,872442406,646,27,2,1216462702
745864,872442416,646,14,3,1216461403
745736,872442425,647,30,2,1216473002
753800,872442431,647,22,2,1216472202
607192,872442433,647,22,1,1216472201
614992,872442442,647,9,1,1216470901
614808,872442447,647,5,1,1216470501
614880,872442452,647,2,2,1216470202
729160,872442510,654,21,2,1216542102
729416,872442512,654,26,2,1216542602
729496,872442513,654,26,1,1216542601
729488,872442517,654,19,3,1216541903
729568,872442518,654,19,1,1216541901
729800,872442522,654,12,3,1216541203
729872,872442523,654,12,1,1216541201
738120,872442527,646,31,1,1216463101
738200,872442532,646,27,1,1216462701
884936,872442537,646,21,3,1216462103
885000,872442538,646,21,2,1216462102
745552,872442540,646,21,1,1216462101
745544,872442542,646,14,2,1216461402
745616,872442544,646,14,1,1216461401
745680,872442549,646,6,1,1216460601
607240,872442566,647,15,1,1216471501
614864,872442581,647,2,1,1216470201
729480,872442642,654,14,5,1216541405
729560,872442645,654,20,5,1216542005
729864,872442650,654,13,5,1216541305
738192,872442657,646,32,5,1216463205
745608,872442671,646,15,5,1216461505
745672,872442678,646,7,5,1216460705
599048,872442679,646,7,4,1216460704
607056,872442684,647,31,5,1216473105
607120,872442687,647,23,5,1216472305
607176,872442689,647,23,4,1216472304
607184,872442692,647,16,5,1216471605
607000,872442694,647,16,4,1216471604
614984,872442699,647,10,5,1216471005
614800,872442704,647,6,5,1216470605
614600,872442706,647,3,3,1216470303
614856,872442707,647,3,4,1216470304
729224,872442768,654,14,4,1216541404
729552,872442773,654,20,4,1216542004
737880,872442783,646,32,4,1216463204
738256,872442789,646,28,5,1216462805
738320,872442793,646,22,5,1216462205
598992,872442805,646,7,3,1216460703
599056,872442809,647,31,4,1216473104
607048,872442812,647,31,3,1216473103
607112,872442816,647,23,3,1216472303
606992,872442824,647,10,4,1216471004
614744,872442827,647,10,3,1216471003
614792,872442832,647,6,4,1216470604
729624,872442906,654,13,3,1216541303
737872,872442909,654,13,4,1216541304
738184,872442916,646,28,4,1216462804
738248,872442918,646,28,3,1216462803
738312,872442921,646,22,3,1216462203
598864,872442924,646,22,4,1216462204
598928,872442927,646,15,3,1216461503
598984,872442934,646,7,2,1216460702
606928,872442948,647,16,3,1216471603
606984,872442950,647,16,2,1216471602
614816,872442959,647,6,3,1216470603
614544,872442960,647,6,1,1216470601
729544,872443030,654,20,3,1216542003
737936,872443041,646,32,3,1216463203
738008,872443044,646,28,2,1216462802
598856,872443054,646,15,4,1216461504
598920,872443055,646,15,2,1216461502
606808,872443068,647,31,2,1216473102
606872,872443073,647,23,2,1216472302
614736,872443083,647,10,2,1216471002
614728,872443085,647,6,2,1216470602
729296,872443157,654,20,1,1216542001
729616,872443160,654,20,2,1216542002
729608,872443162,654,13,2,1216541302
737608,872443164,654,13,1,1216541301
737864,872443167,646,32,2,1216463202
737928,872443168,646,32,1,1216463201
738000,872443172,646,28,1,1216462801
738072,872443177,646,22,2,1216462202
598624,872443179,646,22,1,1216462201
598680,872443182,646,15,1,1216461501
598744,872443191,646,7,1,1216460701
598816,872443194,647,31,1,1216473101
606864,872443201,647,23,1,1216472301
606920,872443205,647,16,1,1216471601
606744,872443209,647,10,1,1216471001
737688,872443295,646,30,5,1216463005
598736,872443317,646,8,5,1216460805
598800,872443319,646,8,4,1216460804
598808,872443322,646,1,5,1216460105
606800,872443324,646,1,4,1216460104
606792,872443326,647,24,4,1216472404
606856,872443329,647,24,5,1216472405
606680,872443334,647,17,5,1216471705
606736,872443338,647,11,5,1216471105
606488,872443339,647,11,3,1216471103
614536,872443344,647,25,2,1216472502
729288,872443413,654,14,3,1216541403
729352,872443415,654,14,2,1216541402
737624,872443419,646,33,5,1216463305
737616,872443420,646,33,4,1216463304
737992,872443428,646,29,5,1216462905
738056,872443433,646,23,4,1216462304
598616,872443435,646,23,5,1216462305
598608,872443438,646,16,4,1216461604
598672,872443440,646,16,5,1216461605
598728,872443445,646,8,3,1216460803
598792,872443450,646,1,3,1216460103
606672,872443462,647,17,4,1216471704
606728,872443466,647,11,4,1216471104
614472,872443470,647,25,1,1216472501
737368,872443546,646,33,3,1216463303
737680,872443551,646,30,4,1216463004
737672,872443552,646,30,3,1216463003
738064,872443559,646,29,4,1216462904
598664,872443568,646,16,3,1216461603
598552,872443575,646,8,2,1216460802
606544,872443580,646,1,2,1216460102
606616,872443585,647,24,3,1216472403
606664,872443590,647,17,3,1216471703
737360,872443674,646,33,2,1216463302
737752,872443684,646,29,3,1216462903
598600,872443691,646,23,3,1216462303
598488,872443701,646,8,1,1216460801
606536,872443710,647,24,2,1216472402
606608,872443713,647,24,1,1216472401
606408,872443718,647,17,1,1216471701
606480,872443723,647,11,2,1216471102
737352,872443802,646,33,1,1216463301
737416,872443807,646,30,1,1216463001
737744,872443810,646,30,2,1216463002
737736,872443812,646,29,1,1216462901
737808,872443815,646,29,2,1216462902
737800,872443817,646,23,2,1216462302
598360,872443819,646,23,1,1216462301
598352,872443822,646,16,2,1216461602
598424,872443824,646,16,1,1216461601
598544,872443834,646,1,1,1216460101
606600,872443843,647,17,2,1216471702
606472,872443851,647,11,1,1216471101
737552,872443942,646,34,2,1216463402
598344,872443947,646,24,5,1216462405
598416,872443950,646,17,5,1216461705
598480,872443959,646,9,5,1216460905
598536,872443962,646,2,5,1216460205
598296,872443963,646,2,3,1216460203
606280,872443964,646,2,4,1216460204
606288,872443967,647,25,4,1216472504
606344,872443969,647,25,3,1216472503
737480,872444068,646,34,1,1216463401
598408,872444078,646,17,4,1216461704
598472,872444087,646,9,4,1216460904
598104,872444202,646,24,3,1216462403
598168,872444206,646,17,3,1216461703
598232,872444215,646,9,3,1216460903
598288,872444219,646,2,2,1216460202
598096,872444330,646,24,2,1216462402
598160,872444334,646,17,2,1216461702
598224,872444343,646,9,2,1216460902
598280,872444347,646,2,1,1216460201
737544,872444457,646,24,4,1216462404
598088,872444458,646,24,1,1216462401
598152,872444462,646,17,1,1216461701
598216,872444471,646,9,1,1216460901
