#stripid,cmsswid,FED,CCU,VFE,logicid
607120,872442685,647,23,5,1216472305
607176,872442688,647,23,4,1216472304
607184,872442690,647,16,5,1216471605
607192,872442432,647,22,1,1216472201
607240,872442562,647,15,1,1216471501
607248,872442309,647,15,2,1216471502
607256,872442179,647,15,3,1216471503
614472,872443340,647,25,1,1216472501
614536,872443342,647,25,2,1216472502
614544,872442960,647,6,1,1216470601
614600,872442706,647,3,3,1216470303
614664,872442198,647,3,1,1216470301
614728,872442956,647,6,2,1216470602
614736,872443081,647,10,2,1216471002
614744,872442826,647,10,3,1216471003
614792,872442828,647,6,4,1216470604
614800,872442700,647,6,5,1216470605
614808,872442446,647,5,1,1216470501
614816,872442957,647,6,3,1216470603
614856,872442705,647,3,4,1216470304
614864,872442577,647,2,1,1216470201
614872,872442192,647,5,3,1216470503
614880,872442322,647,2,2,1216470202
614888,872442065,647,2,4,1216470204
614920,872442197,647,2,3,1216470203
614928,872442070,647,3,2,1216470302
614936,872442067,647,2,5,1216470205
614944,872441811,647,1,1,1216470101
614984,872442696,647,10,5,1216471005
614992,872442442,647,9,1,1216470901
615000,872442312,647,9,2,1216470902
615048,872442316,647,5,2,1216470502
615056,872442187,647,9,3,1216470903
615112,872442188,647,5,4,1216470504
615120,872442060,647,5,5,1216470505
615128,872441806,647,4,1,1216470401
615176,872441682,647,1,2,1216470102
615184,872441552,647,4,3,1216470403
615192,872441425,647,1,4,1216470104
615240,872442054,647,15,4,1216471504
615248,872442055,647,9,4,1216470904
615304,872442057,647,9,5,1216470905
615312,872441801,647,8,1,1216470801
615368,872441676,647,4,2,1216470402
615376,872441547,647,8,3,1216470803
615432,872441548,647,4,4,1216470404
615440,872441420,647,4,5,1216470405
615448,872441166,648,29,1,1216482901
622664,872441691,648,30,3,1216483003
622672,872441690,648,23,1,1216482301
622728,872441435,648,30,4,1216483004
622792,872441307,648,19,1,1216481901
622800,872441054,648,19,2,1216481902
622808,872440798,648,19,4,1216481904
622856,872440415,648,18,2,1216481802
622920,872441557,647,1,3,1216470103
622928,872441430,648,23,4,1216482304
622936,872441815,648,23,2,1216482302
622944,872441686,648,23,3,1216482303
622984,872441432,648,23,5,1216482305
622992,872441178,648,22,1,1216482201
623000,872441048,648,22,2,1216482202
623048,872440925,648,19,3,1216481903
623056,872440793,648,22,4,1216482204
623064,872440795,648,19,5,1216481905
623112,872440540,648,18,1,1216481801
623120,872440411,648,18,3,1216481803
623128,872440155,648,18,4,1216481804
623176,872441427,647,1,5,1216470105
623184,872441171,648,26,1,1216482601
623240,872440918,648,22,3,1216482203
623248,872441043,648,26,3,1216482603
623256,872440788,648,26,4,1216482604
623304,872440790,648,22,5,1216482205
623312,872440662,648,21,1,1216482101
623320,872440407,648,21,2,1216482102
623368,872440282,648,21,3,1216482103
623376,872440152,648,21,5,1216482105
623432,872441041,648,26,2,1216482602
623440,872440912,648,29,3,1216482903
623496,872440785,648,26,5,1216482605
623504,872440530,648,25,1,1216482501
623560,872440405,648,25,2,1216482502
623568,872440276,648,25,3,1216482503
623576,872440147,648,25,5,1216482505
623624,872440150,648,21,4,1216482104
623632,872439894,648,20,1,1216482001
623640,872439765,648,24,2,1216482402
630856,872439777,648,30,1,1216483001
630920,872439520,648,30,2,1216483002
630928,872439392,648,5,1,1216480501
630984,872439264,648,5,2,1216480502
630992,872439012,648,5,3,1216480503
631000,872438882,648,5,5,1216480505
631048,872438627,648,1,1,1216480101
631056,872438372,648,1,3,1216480103
631064,872438242,648,1,5,1216480105
631112,872440156,648,18,5,1216481805
631120,872439902,648,17,1,1216481701
631128,872439773,648,17,3,1216481703
631176,872439517,648,17,5,1216481705
631184,872439262,648,6,1,1216480601
631240,872438880,648,5,4,1216480504
631248,872438878,648,6,4,1216480604
631256,872438622,648,2,1,1216480201
631304,872438497,648,1,2,1216480102
631312,872438240,648,1,4,1216480104
631320,872438239,648,2,4,1216480204
631368,872439771,648,17,2,1216481702
631376,872439770,648,20,2,1216482002
631384,872439513,648,20,4,1216482004
631432,872439515,648,17,4,1216481704
631440,872439259,648,6,2,1216480602
631448,872439129,648,7,2,1216480702
631496,872439005,648,6,3,1216480603
631504,872438873,648,7,4,1216480704
631512,872438875,648,6,5,1216480605
631520,872438619,648,2,2,1216480202
631560,872438234,648,3,2,1216480302
631568,872438364,648,2,3,1216480203
631576,872438235,648,2,5,1216480205
631624,872439640,648,20,3,1216482003
631632,872439510,648,20,5,1216482005
631688,872439255,648,7,1,1216480701
631696,872438998,648,7,3,1216480703
631752,872438870,648,7,5,1216480705
631760,872438615,648,3,1,1216480301
631816,872438487,648,3,3,1216480303
631824,872438232,648,3,4,1216480304
639048,872437987,649,1,5,1216490105
639056,872437732,649,1,3,1216490103
639064,872437602,649,1,1,1216490101
639112,872437347,649,5,5,1216490505
639120,872437217,649,5,3,1216490503
639128,872437088,649,5,2,1216490502
639176,872436960,649,5,1,1216490501
639184,872436576,649,30,2,1216493002
639240,872436320,649,30,1,1216493001
639304,872437857,649,1,4,1216490104
639312,872437854,649,2,4,1216490204
639320,872437600,649,1,2,1216490102
639368,872437597,649,2,1,1216490201
639376,872437216,649,5,4,1216490504
639384,872437215,649,6,4,1216490604
639432,872436957,649,6,1,1216490601
639440,872436702,649,17,5,1216491705
639496,872436446,649,17,3,1216491703
639504,872436317,649,17,1,1216491701
639512,872436063,649,18,5,1216491805
639560,872437981,649,2,5,1216490205
639568,872437594,649,3,2,1216490302
639576,872437851,649,2,3,1216490203
639624,872437595,649,2,2,1216490202
639632,872437340,649,6,5,1216490605
639640,872437210,649,7,4,1216490704
639648,872437211,649,6,3,1216490603
639688,872436953,649,7,2,1216490702
639696,872436955,649,6,2,1216490602
639704,872436699,649,17,4,1216491704
639752,872436570,649,20,4,1216492004
639760,872436315,649,17,2,1216491702
639768,872436313,649,20,2,1216492002
639816,872437975,649,3,4,1216490304
639824,872437720,649,3,3,1216490303
639880,872437590,649,3,1,1216490301
639888,872437335,649,7,5,1216490705
639944,872437080,649,7,3,1216490703
639952,872436950,649,7,1,1216490701
640008,872436695,649,20,5,1216492005
640016,872436439,649,20,3,1216492003
647240,872435678,649,18,2,1216491802
647304,872435295,649,19,4,1216491904
647312,872435165,649,19,2,1216491902
647320,872435035,649,19,1,1216491901
647368,872434652,649,30,4,1216493004
647432,872434395,649,30,3,1216493003
647440,872434392,649,23,1,1216492301
647496,872435675,649,18,1,1216491801
647504,872436059,649,18,4,1216491804
647512,872435805,649,18,3,1216491803
647560,872435420,649,19,5,1216491905
647568,872435290,649,22,4,1216492204
647576,872435163,649,19,3,1216491903
647624,872435160,649,22,2,1216492202
647632,872435031,649,22,1,1216492201
647640,872434777,649,23,5,1216492305
647688,872434774,649,23,4,1216492304
647696,872434516,650,1,3,1216500103
647704,872434521,649,23,3,1216492303
647712,872434390,649,23,2,1216492302
647752,872436057,649,21,5,1216492105
647760,872435802,649,21,3,1216492103
647816,872435798,649,21,2,1216492102
647824,872435670,649,21,1,1216492101
647832,872435415,649,22,5,1216492205
647880,872435411,649,26,4,1216492604
647888,872435030,649,22,3,1216492203
647896,872435156,649,26,3,1216492603
647944,872435026,649,26,1,1216492601
647952,872434771,650,1,5,1216500105
648008,872436308,649,24,2,1216492402
648016,872436310,649,20,1,1216492001
648024,872435926,649,21,4,1216492104
648072,872436052,649,25,5,1216492505
648080,872435923,649,25,3,1216492503
648088,872435669,649,25,2,1216492502
648136,872435665,649,25,1,1216492501
648144,872435409,649,26,5,1216492605
648200,872435024,649,29,3,1216492903
648208,872435025,649,26,2,1216492602
655432,872433750,650,3,1,1216500301
655496,872433491,650,3,3,1216500303
655560,872432847,650,25,2,1216502502
655568,872433102,650,6,1,1216500601
655624,872432844,650,25,1,1216502501
655688,872433749,650,2,2,1216500202
655696,872434386,650,1,1,1216500101
655704,872434006,650,3,2,1216500302
655712,872434257,650,2,5,1216500205
655720,872434129,650,2,4,1216500204
655752,872433489,650,3,4,1216500304
655760,872433745,650,2,1,1216500201
655768,872433744,650,5,3,1216500503
655776,872433874,650,2,3,1216500203
655816,872433230,650,6,3,1216500603
655824,872433484,650,6,4,1216500604
655832,872433612,650,6,5,1216500605
655840,872433741,650,5,1,1216500501
655880,872433100,650,6,2,1216500602
655888,872433098,650,10,2,1216501002
655896,872433353,650,10,3,1216501003
655944,872434643,650,1,4,1216500104
655952,872434511,650,4,3,1216500403
655960,872434385,650,1,2,1216500102
656008,872433998,650,5,4,1216500504
656016,872434252,650,5,5,1216500505
656024,872434381,650,4,1,1216500401
656072,872433740,650,5,2,1216500502
656080,872433739,650,9,3,1216500903
656136,872433481,650,10,5,1216501005
656144,872433735,650,9,1,1216500901
656152,872433864,650,9,2,1216500902
656200,872435021,649,29,1,1216492901
656208,872434766,650,4,5,1216500405
656264,872434380,650,4,2,1216500402
656272,872434506,650,8,3,1216500803
656280,872434638,650,4,4,1216500404
656328,872434121,650,9,5,1216500905
656336,872434376,650,8,1,1216500801
656392,872433862,650,15,4,1216501504
656400,872433991,650,9,4,1216500904
663624,872432455,650,11,1,1216501101
663632,872432583,650,11,2,1216501102
663640,872432713,650,11,3,1216501103
663688,872432452,650,17,1,1216501701
663752,872432191,650,25,3,1216502503
663816,872431804,651,2,4,1216510204
663824,872432189,650,25,4,1216502504
663880,872433095,650,10,1,1216501001
663888,872432711,650,11,4,1216501104
663896,872432842,650,11,5,1216501105
663944,872432579,650,17,3,1216501703
663952,872432710,650,17,4,1216501704
663960,872432962,650,17,5,1216501705
664008,872432450,650,17,2,1216501702
664016,872432447,650,24,1,1216502401
664024,872432577,650,24,3,1216502403
664072,872432445,650,24,2,1216502402
664080,872432443,651,1,2,1216510102
664136,872433094,650,16,2,1216501602
664144,872433351,650,10,4,1216501004
664152,872433476,650,16,4,1216501604
664200,872433090,650,16,1,1216501601
664208,872433219,650,16,3,1216501603
664264,872432831,650,24,5,1216502405
664272,872433085,650,23,1,1216502301
664280,872433213,650,23,2,1216502302
664328,872432702,650,24,4,1216502404
664336,872432699,651,1,4,1216510104
664344,872433083,650,31,2,1216503102
664392,872433730,650,15,1,1216501501
664400,872433858,650,15,2,1216501502
664408,872433987,650,15,3,1216501503
664456,872433344,650,23,4,1216502304
664464,872433474,650,16,5,1216501605
664472,872433727,650,22,1,1216502201
664520,872433341,650,23,3,1216502303
664528,872433471,650,23,5,1216502305
664584,872433338,650,31,3,1216503103
664592,872433468,650,31,5,1216503105
671816,872431800,651,2,1,1216510201
671824,872431929,651,2,2,1216510202
671832,872432058,651,2,3,1216510203
671880,872431795,651,9,1,1216510901
671888,872431923,651,9,2,1216510902
671896,872432051,651,9,3,1216510903
671944,872431790,651,17,1,1216511701
671952,872431918,651,17,2,1216511702
671960,872432046,651,17,3,1216511703
672008,872431786,651,24,1,1216512401
672016,872431915,651,24,2,1216512402
672024,872432044,651,24,3,1216512403
672072,872432184,651,2,5,1216510205
672080,872432440,651,1,1,1216510101
672088,872432438,651,8,2,1216510802
672136,872432179,651,9,4,1216510904
672144,872432307,651,9,5,1216510905
672152,872432435,651,8,1,1216510801
672200,872432174,651,17,4,1216511704
672208,872432302,651,17,5,1216511705
672216,872432432,651,16,1,1216511601
672264,872432172,651,24,5,1216512405
672272,872432430,651,16,2,1216511602
672280,872432427,651,23,1,1216512301
672328,872432570,651,1,3,1216510103
672336,872432694,651,8,4,1216510804
672344,872432825,651,1,5,1216510105
672352,872433080,650,31,1,1216503101
672392,872432563,651,8,3,1216510803
672400,872432820,651,8,5,1216510805
672408,872433075,651,7,1,1216510701
672456,872432562,651,16,3,1216511603
672464,872432817,651,16,5,1216511605
672472,872433070,651,15,1,1216511501
672520,872432555,651,23,3,1216512303
672528,872432687,651,16,4,1216511604
672536,872432812,651,23,5,1216512305
672544,872433067,651,22,1,1216512201
672584,872433207,651,7,4,1216510704
672592,872433336,650,31,4,1216503104
672648,872433203,651,7,2,1216510702
672656,872433332,651,7,3,1216510703
672712,872433199,651,15,2,1216511502
672720,872433328,651,15,3,1216511503
672776,872433198,651,15,4,1216511504
672784,872433324,651,22,4,1216512204
680008,872431785,651,24,4,1216512404
680016,872432167,651,34,2,1216513402
680072,872432164,651,34,1,1216513401
680136,872432415,651,30,1,1216513001
680200,872432410,651,33,1,1216513301
680208,872432538,651,33,2,1216513302
680216,872432666,651,33,3,1216513303
680264,872432425,651,23,2,1216512302
680272,872432423,651,29,2,1216512902
680328,872432420,651,29,1,1216512901
680336,872432418,651,30,2,1216513002
680344,872432550,651,29,3,1216512903
680392,872432545,651,30,3,1216513003
680400,872432674,651,30,4,1216513004
680408,872432927,651,30,5,1216513005
680456,872432669,651,33,4,1216513304
680464,872432798,651,33,5,1216513305
680472,872433052,652,13,1,1216521301
680520,872432682,651,23,4,1216512304
680528,872432679,651,29,4,1216512904
680536,872433065,651,22,2,1216512202
680584,872432804,651,29,5,1216512905
680592,872433060,651,28,1,1216512801
680600,872433188,651,28,2,1216512802
680648,872433056,651,32,1,1216513201
680656,872433186,651,32,3,1216513203
680712,872433055,651,32,2,1216513202
680720,872433309,652,13,4,1216521304
680728,872433439,651,32,4,1216513204
680776,872433321,651,22,3,1216512203
680784,872433451,651,22,5,1216512205
680840,872433318,651,28,3,1216512803
680848,872433447,651,28,5,1216512805
680904,872433316,651,28,4,1216512804
680912,872433442,651,32,5,1216513205
680920,872433700,651,27,1,1216512701
680968,872433695,651,31,1,1216513101
680976,872433824,651,31,2,1216513102
680984,872433953,651,31,3,1216513103
688200,872432791,652,14,2,1216521402
688264,872432789,652,14,3,1216521403
688272,872433045,652,20,1,1216522001
688328,872433424,652,14,4,1216521404
688392,872433678,652,21,2,1216522102
688456,872433050,652,13,2,1216521302
688464,872433048,652,20,2,1216522002
688472,872433306,652,13,3,1216521303
688520,872433429,652,20,4,1216522004
688528,872433557,652,20,5,1216522005
688536,872433686,652,19,1,1216521901
688544,872433174,652,20,3,1216522003
688584,872433427,652,14,5,1216521405
688592,872433685,652,19,3,1216521903
688600,872433680,652,26,1,1216522601
688608,872433809,652,26,2,1216522602
688616,872433940,652,26,4,1216522604
688648,872433808,652,26,3,1216522603
688656,872433935,652,21,3,1216522103
688664,872434065,652,26,5,1216522605
688672,872434320,652,25,1,1216522501
688712,872433436,652,13,5,1216521305
688720,872433691,652,12,1,1216521201
688728,872433820,652,12,2,1216521202
688776,872433690,652,12,3,1216521203
688784,872433689,652,19,2,1216521902
688840,872433943,652,19,4,1216521904
688848,872434197,652,19,5,1216521905
688856,872434326,652,18,1,1216521801
688904,872434325,652,18,3,1216521803
688912,872434324,652,25,2,1216522502
688920,872434580,652,25,4,1216522504
688968,872433823,651,31,4,1216513104
688976,872433950,652,12,4,1216521204
689032,872434075,652,12,5,1216521205
689040,872434330,652,11,1,1216521101
689096,872434329,652,18,2,1216521802
689104,872434458,652,11,3,1216521103
689160,872434583,652,18,4,1216521804
689168,872434837,652,18,5,1216521805
689176,872434966,652,17,1,1216521701
696392,872434315,652,27,1,1216522701
696400,872434313,652,21,4,1216522104
696456,872434569,652,21,5,1216522105
696520,872434950,652,31,1,1216523101
696528,872435078,652,31,2,1216523102
696536,872435208,652,31,4,1216523104
696584,872435590,652,29,2,1216522902
696648,872434447,652,27,3,1216522703
696656,872434701,652,27,4,1216522704
696664,872434318,652,27,2,1216522702
696672,872434448,652,25,3,1216522503
696712,872434699,652,27,5,1216522705
696720,872434955,652,30,1,1216523001
696728,872435084,652,30,2,1216523002
696776,872435081,652,31,3,1216523103
696784,872435211,652,30,4,1216523004
696792,872435337,652,31,5,1216523105
696840,872435592,652,29,1,1216522901
696848,872435722,652,29,3,1216522903
696856,872435975,652,29,4,1216522904
696904,872434705,652,25,5,1216522505
696912,872434960,652,24,1,1216522401
696968,872434959,652,30,3,1216523003
696976,872435088,652,24,3,1216522403
696984,872435344,652,24,4,1216522404
697032,872435341,652,30,5,1216523005
697040,872435595,652,28,1,1216522801
697048,872435724,652,28,2,1216522802
697096,872435723,652,28,3,1216522803
697104,872435980,652,28,5,1216522805
697160,872434965,652,17,3,1216521703
697168,872434964,652,24,2,1216522402
697224,872435347,652,24,5,1216522405
697232,872435601,652,23,1,1216522301
697288,872435600,652,23,2,1216522302
697296,872435857,652,23,3,1216522303
697304,872435986,652,23,5,1216522305
697352,872435855,652,28,4,1216522804
697360,872436240,652,22,2,1216522202
697368,872436237,653,25,1,1216532501
704584,872436228,653,27,1,1216532701
704648,872436485,653,27,2,1216532702
704656,872436865,653,37,1,1216533701
704712,872436993,653,37,2,1216533702
704720,872437121,653,37,3,1216533703
704728,872437250,653,37,5,1216533705
704776,872437505,653,41,1,1216534101
704784,872437635,653,41,3,1216534103
704792,872437890,653,41,5,1216534105
704840,872435974,652,29,5,1216522905
704848,872436230,653,26,1,1216532601
704856,872436360,653,26,3,1216532603
704904,872436614,653,26,5,1216532605
704912,872436870,653,36,1,1216533601
704968,872437126,653,36,4,1216533604
704976,872437125,653,37,4,1216533704
704984,872437510,653,40,1,1216534001
705032,872437508,653,41,2,1216534102
705040,872437766,653,40,4,1216534004
705048,872437765,653,41,4,1216534104
705096,872436235,653,25,2,1216532502
705104,872436233,653,26,2,1216532602
705112,872436492,653,25,4,1216532504
705160,872436616,653,26,4,1216532604
705168,872436875,653,35,2,1216533502
705176,872436873,653,36,2,1216533602
705224,872437131,653,35,4,1216533504
705232,872437127,653,36,3,1216533603
705240,872437257,653,36,5,1216533605
705248,872437513,653,40,2,1216534002
705288,872437515,653,39,2,1216533902
705296,872437768,653,40,3,1216534003
705304,872437898,653,40,5,1216534005
705352,872436366,653,25,3,1216532503
705360,872436622,653,25,5,1216532505
705416,872436877,653,35,1,1216533501
705424,872437007,653,35,3,1216533503
705480,872437261,653,35,5,1216533505
705488,872437516,653,39,1,1216533901
705544,872437644,653,39,3,1216533903
705552,872437900,653,39,4,1216533904
712776,872438145,653,17,5,1216531705
712784,872438275,653,17,3,1216531703
712792,872438530,653,17,1,1216531701
712840,872438785,653,13,5,1216531305
712848,872438915,653,13,3,1216531303
712856,872439169,653,13,2,1216531302
712904,872439297,653,13,1,1216531301
712912,872439428,653,3,2,1216530302
712968,872439684,653,3,1,1216530301
713032,872438150,653,16,4,1216531604
713040,872438148,653,17,4,1216531704
713048,872438405,653,17,2,1216531702
713096,872438534,653,16,1,1216531601
713104,872438790,653,12,4,1216531204
713112,872438788,653,13,4,1216531304
713160,872439174,653,12,1,1216531201
713168,872439430,653,2,5,1216530205
713224,872439686,653,2,3,1216530203
713232,872439816,653,2,1,1216530201
713240,872440070,654,29,5,1216542905
713288,872438155,653,15,2,1216531502
713296,872438151,653,16,5,1216531605
713304,872438281,653,16,3,1216531603
713352,872438536,653,16,2,1216531602
713360,872438795,653,11,4,1216531104
713368,872438792,653,12,5,1216531205
713376,872438922,653,12,3,1216531203
713416,872439052,653,11,2,1216531102
713424,872439176,653,12,2,1216531202
713432,872439433,653,2,4,1216530204
713480,872439435,653,1,4,1216530104
713488,872439692,653,1,2,1216530102
713496,872439689,653,2,2,1216530202
713544,872438156,653,15,4,1216531504
713552,872438412,653,15,3,1216531503
713608,872438542,653,15,1,1216531501
713616,872438797,653,11,5,1216531105
713672,872438927,653,11,3,1216531103
713680,872439182,653,11,1,1216531101
713736,872439437,653,1,5,1216530105
713744,872439567,653,1,3,1216530103
720968,872440326,654,29,2,1216542902
721032,872440710,654,31,4,1216543104
721040,872440967,654,31,2,1216543102
721048,872441222,654,31,1,1216543101
721096,872441353,654,21,5,1216542105
721160,872441611,654,27,1,1216542701
721168,872441610,654,21,4,1216542104
721224,872440457,654,29,1,1216542901
721232,872440074,654,29,4,1216542904
721240,872440327,654,29,3,1216542903
721288,872440715,654,30,4,1216543004
721296,872440712,654,31,5,1216543105
721304,872440842,654,31,3,1216543103
721352,872440972,654,30,2,1216543002
721360,872441102,654,30,1,1216543001
721368,872441355,654,27,5,1216542705
721416,872441358,654,27,4,1216542704
721424,872441488,654,25,3,1216542503
721432,872441612,654,27,3,1216542703
721440,872441741,654,27,2,1216542702
721480,872440075,654,28,5,1216542805
721488,872440205,654,28,3,1216542803
721544,872440334,654,28,2,1216542802
721552,872440587,654,28,1,1216542801
721560,872440717,654,30,5,1216543005
721608,872440720,654,24,4,1216542404
721616,872440847,654,30,3,1216543003
721624,872440976,654,24,3,1216542403
721672,872441106,654,24,1,1216542401
721680,872441360,654,25,5,1216542505
721736,872439696,654,22,2,1216542202
721744,872439821,653,1,1,1216530101
721752,872440078,654,28,4,1216542804
721800,872440080,654,23,5,1216542305
721808,872440210,654,23,3,1216542303
721816,872440339,654,23,2,1216542302
721864,872440467,654,23,1,1216542301
721872,872440722,654,24,5,1216542405
721928,872440853,654,17,3,1216541703
721936,872440979,654,24,2,1216542402
729160,872442254,654,21,2,1216542102
729224,872442640,654,14,4,1216541404
729288,872443285,654,14,3,1216541403
729296,872442901,654,20,1,1216542001
729352,872443288,654,14,2,1216541402
729416,872442256,654,26,2,1216542602
729424,872441746,654,25,1,1216542501
729432,872442000,654,26,5,1216542605
729440,872441998,654,21,3,1216542103
729448,872442128,654,26,4,1216542604
729480,872442642,654,14,5,1216541405
729488,872442133,654,19,3,1216541903
729496,872442388,654,26,1,1216542601
729504,872442258,654,26,3,1216542603
729544,872442902,654,20,3,1216542003
729552,872442773,654,20,4,1216542004
729560,872442645,654,20,5,1216542005
729568,872442390,654,19,1,1216541901
729608,872443034,654,13,2,1216541302
729616,872442905,654,20,2,1216542002
729624,872442778,654,13,3,1216541303
729672,872441363,654,25,4,1216542504
729680,872441493,654,18,3,1216541803
729688,872441619,654,25,2,1216542502
729736,872442134,654,19,4,1216541904
729744,872442005,654,19,5,1216541905
729752,872441751,654,18,1,1216541801
729800,872442138,654,12,3,1216541203
729808,872442264,654,19,2,1216541902
729864,872442650,654,13,5,1216541305
729872,872442398,654,12,1,1216541201
729880,872442268,654,12,2,1216541202
729928,872441110,654,17,1,1216541701
729936,872441365,654,18,5,1216541805
729992,872441624,654,18,2,1216541802
730000,872441498,654,11,3,1216541103
730008,872441368,654,18,4,1216541804
730056,872442010,654,12,5,1216541205
730064,872441756,654,11,1,1216541101
730120,872442015,646,31,4,1216463104
730128,872442013,654,12,4,1216541204
737352,872443802,646,33,1,1216463301
737360,872443674,646,33,2,1216463302
737368,872443290,646,33,3,1216463303
737416,872443679,646,30,1,1216463001
737480,872443940,646,34,1,1216463401
737544,872443945,646,24,4,1216462404
737552,872443942,646,34,2,1216463402
737608,872443037,654,13,1,1216541301
737616,872443420,646,33,4,1216463304
737624,872443291,646,33,5,1216463305
737672,872443552,646,30,3,1216463003
737680,872443423,646,30,4,1216463004
737688,872443295,646,30,5,1216463005
737736,872443685,646,29,1,1216462901
737744,872443427,646,30,2,1216463002
737752,872443429,646,29,3,1216462903
737800,872443561,646,23,2,1216462302
737808,872443560,646,29,2,1216462902
737864,872442911,646,32,2,1216463202
737872,872442654,654,13,4,1216541304
737880,872442655,646,32,4,1216463204
737928,872443043,646,32,1,1216463201
737936,872442913,646,32,3,1216463203
737992,872443300,646,29,5,1216462905
738000,872443172,646,28,1,1216462801
738008,872443044,646,28,2,1216462802
738056,872443305,646,23,4,1216462304
738064,872443303,646,29,4,1216462904
738072,872443049,646,22,2,1216462202
738120,872442527,646,31,1,1216463101
738128,872442275,646,31,2,1216463102
738136,872442145,646,31,3,1216463103
738184,872442660,646,28,4,1216462804
738192,872442657,646,32,5,1216463205
738200,872442404,646,27,1,1216462701
738248,872442791,646,28,3,1216462803
738256,872442662,646,28,5,1216462805
738312,872442794,646,22,3,1216462203
738320,872442665,646,22,5,1216462205
745544,872442286,646,14,2,1216461402
745552,872442285,646,21,1,1216462101
745608,872442671,646,15,5,1216461505
745616,872442417,646,14,1,1216461401
745672,872442675,646,7,5,1216460705
745680,872442419,646,6,1,1216460601
745736,872442296,647,30,2,1216473002
745744,872442295,646,6,2,1216460602
745800,872441774,646,13,2,1216461302
745808,872442030,646,14,4,1216461404
745864,872442162,646,14,3,1216461403
745872,872442032,646,14,5,1216461405
745880,872441777,646,13,1,1216461301
745928,872442165,646,6,3,1216460603
745936,872442035,646,6,5,1216460605
745944,872441779,646,5,1,1216460501
745992,872442038,646,6,4,1216460604
746000,872441781,646,5,2,1216460502
746056,872441519,646,13,3,1216461303
746064,872441390,646,13,5,1216461305
746120,872441394,646,13,4,1216461304
746184,872441395,646,5,4,1216460504
746248,872441526,646,5,3,1216460503
746256,872441396,646,5,5,1216460505
746312,872441008,646,12,2,1216461202
746376,872441010,646,12,1,1216461201
746440,872441011,646,4,2,1216460402
746504,872441013,646,4,1,1216460401
746568,872440750,646,12,5,1216461205
746576,872440367,646,11,2,1216461102
746632,872440753,646,12,4,1216461204
746640,872440369,646,11,1,1216461101
746696,872440755,646,4,4,1216460404
746704,872440371,646,3,3,1216460303
746760,872440757,646,4,5,1216460405
746768,872440373,646,3,2,1216460302
746824,872440113,646,11,4,1216461104
746952,872440115,646,3,4,1216460304
747080,872439857,646,10,1,1216461001
747088,872439601,646,10,3,1216461003
747208,872439860,647,32,1,1216473201
747216,872439603,647,32,3,1216473203
753736,872442299,647,30,1,1216473001
753744,872442169,647,30,4,1216473004
753800,872442429,647,22,2,1216472202
753808,872442044,647,30,3,1216473003
753816,872442045,647,22,4,1216472204
753864,872442176,647,22,3,1216472203
753872,872442046,647,22,5,1216472205
753928,872442050,647,15,5,1216471505
753936,872441794,647,14,1,1216471401
753992,872442040,647,30,5,1216473005
754000,872441784,647,29,1,1216472901
754056,872441786,647,29,2,1216472902
754120,872441791,647,21,1,1216472101
754128,872441661,647,21,3,1216472103
754184,872441664,647,21,2,1216472102
754192,872441408,647,21,4,1216472104
754248,872441400,647,29,4,1216472904
754312,872441531,647,29,3,1216472903
754320,872441401,647,29,5,1216472905
754376,872441405,647,21,5,1216472105
754384,872441021,647,20,2,1216472002
754440,872441023,647,20,1,1216472001
754504,872440760,647,28,4,1216472804
754512,872440887,646,4,3,1216460403
754568,872441145,647,28,1,1216472801
754576,872440761,647,28,3,1216472803
754632,872441019,647,28,2,1216472802
754640,872440762,647,28,5,1216472805
754696,872440765,647,20,4,1216472004
754760,872440375,646,3,1,1216460301
754824,872440376,647,27,2,1216472702
754888,872440378,647,27,1,1216472701
754952,872440251,647,27,3,1216472703
755016,872440117,646,3,5,1216460305
755144,872440248,647,27,4,1216472704
755152,872440120,647,27,5,1216472705
755160,872439865,647,26,1,1216472601
755272,872439735,647,32,2,1216473202
755280,872439605,647,32,4,1216473204
755400,872439480,647,26,4,1216472604
761928,872441796,647,14,2,1216471402
761936,872441540,647,14,3,1216471403
761992,872441672,647,8,2,1216470802
762000,872441415,647,8,4,1216470804
762056,872441416,647,8,5,1216470805
762064,872441160,647,7,1,1216470701
762120,872440908,648,29,2,1216482902
762128,872441034,647,7,2,1216470702
762184,872441410,647,14,4,1216471404
762248,872441412,647,14,5,1216471405
762256,872441157,647,13,1,1216471301
762312,872441031,647,7,3,1216470703
762376,872440903,647,7,4,1216470704
762384,872440775,647,7,5,1216470705
762440,872441154,647,13,2,1216471302
762448,872440897,647,20,3,1216472003
762504,872440900,647,13,3,1216471303
762512,872440770,647,13,5,1216471305
762568,872440773,647,13,4,1216471304
762576,872440516,647,12,1,1216471201
762632,872440519,648,32,1,1216483201
762640,872440262,647,12,3,1216471203
762696,872440767,647,20,5,1216472005
762704,872440510,647,19,1,1216471901
762760,872440384,647,19,2,1216471902
762824,872440258,647,12,2,1216471202
762888,872440259,647,12,4,1216471204
762896,872440130,647,12,5,1216471205
762952,872440253,647,19,3,1216471903
763016,872440125,647,19,4,1216471904
763080,872440127,647,19,5,1216471905
763088,872439871,647,18,1,1216471801
763144,872439746,648,33,2,1216483302
763152,872439616,647,18,3,1216471803
763208,872439741,647,18,2,1216471802
763216,872439739,647,26,2,1216472602
